name,stars,review_count,latitude,longitude
Tip-Toe Nails,4.0,28,36.100861,-115.1380375
Ace Pharmacy,3.5,5,36.07865,-115.298267
Dollar General Market,2.0,4,36.1366876577983,-115.137405395508
Trademark Restoration Services,5.0,6,36.081023,-115.113815
Keep Memory Alive Cafe,3.5,9,36.167252,-115.154643
Noble Carpet Cleaners,5.0,79,36.135635,-115.2304131
Ellis Island Cafe,4.0,155,36.1130255,-115.1634847
Village Square,4.0,6,36.1474013,-115.3003079
Tix 4 Tonight,3.5,14,36.1149563,-115.1717797
Circle K,3.0,7,36.0831768,-115.0327445
No 1 Nail Salon,3.0,9,36.158885,-115.050547
Lily,3.0,74,36.1130109,-115.1765221
Sushi Koma,4.0,399,36.1144681157403,-115.281096696854
Terrible's Chevron,3.0,8,36.0313578,-115.2788197
Black Wolf Tattoo Parlour,3.5,7,36.1472665939257,-115.165075063705
Sweet Affairs Bake Shop,3.0,10,36.1148054,-115.2778317
Pop-up Wedding Chapel,4.5,3,36.1097544,-115.1738726
Inferno Hot Pilates,5.0,59,36.0844736,-115.2974923
Doula Services Of Southern Nevada,5.0,3,36.089649,-115.242873
SuperStar Pet Services,5.0,13,36.130907,-115.320755
Traffic Angels,4.0,6,36.157257,-115.16436
Knead To De-stress LLC,5.0,31,36.1584817,-115.2857741
Lee Cleaners,3.0,9,36.0551404492062,-115.225757360458
Spa & Salon Monte Carlo,3.5,19,36.1044875,-115.1767584
Big Al's Comedy Club,3.5,4,36.1013708929589,-115.202191472053
Crossroads at House of Blues,3.0,40,36.0918639,-115.1751614
El Patio Catering,3.5,3,36.0808842271802,-115.147404670715
Flamingo Hand Car Wash,4.0,20,36.114089,-115.2239
Nutrition Rush,4.0,7,36.1957442760995,-115.241832138934
Courtyard Grill & Buffet,2.5,4,36.1578674316406,-115.114852905273
The King Starring Trent Carlini,4.0,18,36.1044942,-115.1672853
The Grille Inside The Golden Nugget,3.0,25,36.1691036,-115.1441195
Conrado & Company,5.0,7,36.092666,-115.118327
Pizzeria Da Enzo,3.0,39,36.1226902,-115.1701939
Tacos La Carreta,4.0,14,36.1264732,-115.1929295
Starbucks,2.5,22,36.098909,-115.175557
Starbucks Atrium,2.5,20,36.0958161252415,-115.175091492348
Sabra Motors,5.0,3,36.0781593322754,-115.243675231934
Tacos Estephanie,4.5,5,36.159121,-115.138667
Barks & Bubbles Dog Grooming,4.5,26,36.188367,-115.260656
Martin Garage Doors,2.5,6,36.068764,-115.194316
Don Tortaco Mexican Grill,3.5,15,36.2160339,-115.2427252
Aloha Air Conditioning,4.5,8,36.1619839,-115.225069
Elara a Hilton Grand Vacations Club,3.5,420,36.1082621593073,-115.168679952622
Tracy's Nails & Spa,4.5,9,36.1135598,-115.2611041
Dance Trance Las Vegas,5.0,3,36.1144804,-115.2799874
Star Cab Company,1.5,8,36.10503,-115.192168
Sugar Factory,4.0,33,36.1029411732131,-115.169778361467
Art Of Shaving,4.0,4,36.1243396762551,-115.167767081368
VIP Smoke Shop,3.0,6,36.1153089,-115.2807102
Los Tarascos Tacos,4.0,4,36.1693002283573,-115.206191316247
Hunter's Edge,5.0,5,36.0051716,-115.2846113
Koolthai Restaurant,4.0,8,36.131979,-115.177114
Beauty Extraordinaire,4.5,9,36.0776846001491,-115.182723999023
Mob Attraction,4.5,69,36.124423,-115.146372
KE Medical,2.0,11,36.0547949,-115.271037
IHOP,2.5,15,36.1655426025391,-115.061584472656
La Flor de Michoacan,4.0,34,36.1592309,-115.1070662
Shine Alternative Fitness,5.0,29,36.0719960528513,-115.252246856689
Jason Of Beverly Hills,4.0,4,36.11016,-115.173908
Pizza Natali,4.0,106,36.0431806248554,-115.150212943554
Avant Garde,3.5,4,36.1806703,-115.1404937
Jamba Juice,4.5,7,36.1412365152278,-115.119311213493
Café Berlin,4.0,204,36.0724469892972,-115.207142829895
TAG Heuer,3.0,6,36.157434,-115.226589
Vegas Hair by Misty,5.0,4,36.1015222,-115.2960108
Chapel Hats,4.0,5,36.124423,-115.146372
Elevation Burger,3.5,85,36.0958487753977,-115.296889543533
Kidrobot,4.0,12,36.1044942,-115.1672853
WinCo Foods,4.0,84,36.273238,-115.20848
Brad Garrett's Comedy Club,3.5,46,36.10200927807,-115.168827453873
Blizz,3.0,27,36.1038915826884,-115.169319453937
Golden Nugget Shoe Shine,5.0,5,36.1707916259766,-115.143943786621
Club Oasis,3.5,4,36.1362847,-115.1514119
Food 4 Less,3.0,22,36.1180786,-115.2093648
Starbucks,3.0,14,36.173637,-115.116669
Don B's Steakhouse,4.0,4,36.169971,-115.1427714
Winchells Donut House,3.0,7,36.089494,-115.138026
Jason's Deli,4.0,22,36.173981,-115.148563
6651 Customs,4.0,4,36.2214988,-115.0774703
Tix4Tonight - Casino Royale,3.5,9,36.1206645,-115.1719992
Pizza Hut,3.0,8,36.1392610438264,-115.137619972229
Harbor Freight Tools,4.0,6,36.151796,-115.114902
John Varvatos,4.0,4,36.1090109,-115.1538512
Brittney Winkler,5.0,6,36.086469,-115.225947
Tropicana Pizza,3.0,16,36.1958019,-115.0448263
Discovery Charter School,4.0,4,36.090917,-115.089301
RTC Park & Ride,3.5,3,36.2849525998459,-115.280619263649
Golden Trade - Cash for Gold,4.0,5,36.190466,-115.259134
University Of Nevada School Of Medicine: Family Medicine Center,1.0,4,36.204868,-115.256657
Starbucks,3.5,4,36.041446685791,-115.152732849121
The First Vegas Burn!-The Flames of Change,4.5,3,36.155996,-115.1511925
Round Em Up Coins,3.5,4,36.145021,-115.213845
The Daily Egg,3.5,141,36.0944572,-115.2088673
Spencer Team,5.0,4,36.160552,-115.318872
Dana Realty Group & Property Management,4.5,15,36.0277464,-115.1159301
David Barton Gym,4.0,35,36.1671556354745,-115.285999774933
United States Postal Service,2.0,20,36.027001,-115.153401
Verdi Restaurant & Pizzeria,3.0,31,36.2736777,-115.2542311
Lift Up Garage Doors Las Vegas,1.0,4,36.144062,-115.150458
iPhone Doctor,3.5,15,36.1587864,-115.1341869
3pm Cafe,3.0,33,36.104474,-115.136561
Las Vegas Cuban Cigar Factory,4.5,8,36.1145029,-115.1520291
107.9 BOB FM KVGS-FM,4.5,3,36.1006588,-115.1334447
Las Vegas Metro Police Department,4.0,8,36.218915,-115.309746
China Spa,2.0,5,36.0412102,-115.1722426
Topshop,3.5,58,36.124423,-115.146372
Papyrus,4.5,3,36.124423,-115.146372
Dot's Southern Kitchen,2.5,22,36.2400703430176,-115.065383911133
The Vaccine Center and Travel Medicine Clinic,3.5,5,36.1986721,-115.2434215
Cigarbox,5.0,6,36.1497079,-115.164421
The Spa at Red Rock,4.0,32,36.1373,-115.3519
Premier Telecom iPhone Repair,5.0,36,36.1438364,-115.2028972
Downtown 3rd Farmers Market,3.5,32,36.173677,-115.141731
Hangover Heaven,5.0,23,36.1306832,-115.1773759
Daraa Halal Market,5.0,3,36.0573012,-115.1285587
Terrible Herbst,2.5,3,36.1765002,-115.1745476
Majestic Park,5.0,5,36.2318000793457,-115.313865661621
Vegas Flooring Outlet,5.0,5,36.1264313,-115.1935828
Earl E Wilson Baseball Stadium,3.5,3,36.1058698,-115.1383281
All About Catering,5.0,9,36.1672622,-115.2592043
Chill-N-Yogurt,4.0,19,36.115598,-115.102678
GameRV,5.0,3,36.3255827,-115.2896852
The Hunt Las Vegas,5.0,3,36.1453333,-115.2778317
Golden Corral,3.0,482,36.1551211,-115.082654
Gordon Ramsay Steak,4.0,1542,36.1176319105807,-115.174907432855
Wink Lash Boutique,5.0,9,36.1605429,-115.320922
High Roller Cigar & Smoke Shop,2.0,4,36.108898,-115.151261
GC Tours,3.5,3,36.0354065,-115.1774075
Lee's Discount Liquor,4.0,16,36.0412482325153,-115.135495662689
Jiffy Smog,3.5,3,36.1594279,-115.2233105
The TV Shop,3.5,3,36.1085048595543,-115.137158632278
US Post Office,4.0,4,36.2196922302246,-115.275184631348
Putters,3.5,4,36.0276336669922,-115.172943115234
ABC Locksmith,4.0,12,36.070731,-115.088063
Cloud 9 Detailing,4.0,7,36.0612353,-115.2896852
Rebel Gas Station,3.0,5,36.2398910522461,-115.25089263916
Matt Smith Physical Therapy,4.0,6,36.158299,-115.302263
Granny's Kitchen ...... Soul Food,3.5,8,36.1909828186035,-115.062477111816
Fresh & Easy,4.0,19,35.9991317,-115.2048178
All Star Massage Therapy,5.0,3,36.081653,-115.300468
Flavor Flav's House of Flavor,2.5,56,36.128998,-115.137672
KISS By Monster Mini Golf,4.5,160,36.1071917,-115.1521039
The Venetian Showroom,2.5,3,36.1214517,-115.1696112
Shoe Palace,3.5,9,36.1276112,-115.168028
The UPS Store,4.0,5,36.159605,-115.245119
Le Central Lobby Bar,3.0,5,36.124423,-115.146372
Fuel Café,2.5,24,36.1104637698083,-115.15428185463
Lobster Chowder Company,2.5,24,36.1179352,-115.1748371
Taylored Photo Memories,5.0,32,36.175,-115.136389
Wahoo's Fish Tacos,3.5,156,36.1603422,-115.2913214
Hope Church,4.5,10,35.9997183166206,-115.145204121058
The Power Of Touch,5.0,11,36.1450464,-115.1795317
Fat Daddy's Ice Cream & Cotton Candy,4.0,5,36.1678138972733,-115.139465332031
The D,3.0,316,36.169971,-115.1427714
Chi Town Dogs,3.5,15,36.1587612,-115.2096005
Avis Rent A Car,1.0,3,36.124423,-115.146372
Rhapsodielle,3.5,17,36.1988498595434,-115.238567590714
Time2tint Window Tinting,2.5,10,36.1498625,-115.2082655
Einstein Bros,3.0,4,36.1105851166241,-115.141289234161
Elite Grooming Boutique,4.0,44,36.0494888,-115.243642
Fix It Wireless,4.0,5,36.103021,-115.1368509
KK's Photography,4.0,8,36.175,-115.136389
Your Auto Service,1.0,5,36.1153217,-115.1016181
Allergy Cleaning Specialists,2.5,4,36.2393079,-115.2235875
Cherry Berries,4.0,18,36.1444129776051,-115.118629932404
Optic Gallery Family Eye Care,4.0,13,36.1432363117646,-115.20755167408
I-Naba,4.0,136,36.13174,-115.207661
Urban Grill,2.5,48,36.0162554,-115.1187329
Om Threading & Beauty Bar,4.5,8,36.158026,-115.289113
Subway,3.5,5,36.14262250462,-115.13720575775
City Express - Sinclair,5.0,4,36.086743,-115.100466
Cabo Wabo Cantina,3.0,3,36.089494,-115.138026
Knight Performance,5.0,5,36.096879,-115.197118
Banfield Pet Hospital,2.5,8,36.064405,-115.245218
CenturyLink Store,2.5,24,36.1994452,-115.242678
Mo's Race Day Cafe,4.0,26,36.2789680776537,-115.021232888103
Bare Escentuals Outlet,4.0,9,36.1652344,-115.1557533
Las Pupusas Restaurant,4.0,41,36.2190682,-115.2591191
Noah's Ark Pet Salon,1.0,7,36.2309466661995,-115.16294002533
Asian Garden,4.0,17,36.1692248999208,-115.061144934224
UNLVino Wine and Spirits Tasting,4.0,4,36.1141128,-115.170815
Silver Eagle Locksmith,5.0,51,36.1519958,-115.1555293
Simpo Sandwich,4.0,30,36.158472,-115.150589
Sugar Bee's Bakery,4.5,60,36.04577,-115.243934
Chicken Now Venetian,3.0,18,36.1214517,-115.1696112
The Children's Place,3.5,3,36.2700113,-115.3024371
My Auto Service,4.5,9,36.2409899,-115.079277
Battle Blast Laser Tag,4.5,35,36.1427696,-115.2692867
BB & G Electric,1.0,3,36.122482,-115.188482
Jiffy Smog,4.0,8,36.1144204461562,-115.280608534813
Meridian Wellness,5.0,5,36.143699,-115.266299
Kabuki Japanese Restaurant,3.5,132,36.1685938,-115.2869305
Booming Spot Mini Pot,4.0,114,36.1268272,-115.2075436
NEX Carpet Cleaning,5.0,4,35.9706292,-115.3074646
Gilmore Cliff Shadows Trailhead,4.5,4,36.2323270182391,-115.333619713783
EA Sports Bar,3.5,5,36.109622,-115.1732124
Smoothie King,3.5,14,36.1442303,-115.2660053
AutoZone,4.5,15,36.043807,-115.117741
"Daniel Fernandez, LMT",5.0,4,36.1792293,-115.2554648
Zero GraviTea,5.0,3,36.0721435,-115.253666
Nevada Nails & Spa,4.5,63,36.0428966,-115.1520552
Java Vegas - Gold Coast,3.0,7,36.117059,-115.192046
Styles Of LA Hair Salon,3.5,3,36.0840907,-115.1930194
Citizen Guns,4.0,11,36.2788823,-115.2629735
Rod Stewart: the Hits,5.0,21,36.128561,-115.1711298
The Best Little Whorehouse In Texas,3.0,10,36.1716577,-115.1463616
Brazilians N Brows,5.0,33,36.0864677429199,-115.225944519043
Ol Skool Kustomz,3.5,3,36.2263394,-115.0622426
Mashisoyo,4.0,104,36.0975350380781,-115.297977975539
Cafelatte,3.5,4,36.1716577,-115.1463616
iBlowdry,4.0,62,36.0968865,-115.2070474
Delta Airlines,2.5,47,36.085939,-115.151142
Burger Dogs,2.5,22,36.0318870614708,-115.138092041016
Stainmasters Carpet Care,1.0,3,36.11274,-115.21134
Nevada Crystal Premium,3.5,4,36.07835,-115.193406
Mango's Beach Bar,3.0,13,36.1884597236793,-115.242478251457
Starbucks,3.0,22,36.1788008,-115.1773337
Raw Food Express,4.5,52,36.0947119,-115.2976559
Divine Threading,4.5,64,36.2644807,-115.2573056
Pit Stop Chevron,3.5,5,36.0932021836298,-115.208438772724
CJ's Italian Ice & Custard,4.0,128,36.1253118,-115.2792238
Dollar General Market,2.0,5,36.114035,-115.128016
Sexy Aphrodita Lingerie,3.5,6,36.1518061748931,-115.152436494827
Wok My World,3.5,20,36.1391176,-115.0669695
Rat Pack Bar And Grill,4.0,3,36.1289138793945,-115.125076293945
Kaba Curry,4.0,66,36.158588,-115.236766
Supercuts,4.5,3,36.279949374664,-115.261768698692
Cesars Barber,3.5,5,36.1438865661621,-115.215942382812
"Aztec Inn, Casino & Buffet",3.0,6,36.1459136,-115.1561175
Bikini Bay,4.5,8,36.1208068292506,-115.171853005886
Haute Chix Boutique,4.0,4,36.064115,-115.241693
Las Vegas Rooter,3.5,6,36.175,-115.136389
Sin City Tans,5.0,3,36.1889554155369,-115.287155088313
Carvel Ice Cream,2.0,5,36.085343,-115.11937
3 Kings Hookah Lounge,2.0,12,36.091166,-115.298269
Roberto's Taco Shop,4.5,3,36.165791,-115.062589
RePete's,4.0,118,36.0572601,-115.1755698
Guitar Center,3.5,22,36.1576757,-115.2810149
Water Heater Pros,5.0,43,36.07685,-115.113564
Oracle Nightclub,3.0,40,36.106883,-115.186095
Marc By Marc Jacobs,4.0,12,36.1177807,-115.1729506
Enchanted Forest Reiki Spiritual Items And More,5.0,5,36.1803447,-115.2414817
Le Cafe Coffee Express Bar,2.5,6,36.112491607666,-115.170997619629
Mears Global Chauffeured Services,4.5,3,36.0765176,-115.1533426
Buffalo's Pizza,1.5,6,36.115300703697,-115.262701436877
Las Vegas Refrigerator Repair,4.0,4,36.051627,-115.24387
Chapa Ghetti,3.0,4,36.1272823,-115.2413555
Sno Shack Hawaiian Shave Ice,5.0,15,36.1508012521338,-115.205554962158
Rainbow,3.5,4,36.1589792,-115.200649
Goto Pares Atbp,4.0,4,36.1584733342511,-115.134285131339
Dairy Queen,3.5,9,36.1446761427725,-115.184032917023
DT's Filipino Food & Karaoke,2.5,124,36.055414,-115.241332
Warrior Fitness Center,5.0,19,36.2298389052476,-115.058269500732
Bachi Burger,4.0,696,36.1465677,-115.3007512
Intelligent Office,5.0,3,36.2618432,-115.2549542
Cravin' Cake Bakery,3.5,6,36.073884,-115.110093
Sport Clips,3.5,13,36.066304,-115.255162
Divas Xpress,4.0,34,36.12051,-115.09151
Monte Carlo Poker Room,3.5,7,36.1044875,-115.1767584
A&W All American Food,2.0,12,36.2211060839602,-115.278553962708
Taiwan Kitchen,3.5,18,36.1265774,-115.2259262
Shabu Grill,4.0,140,36.013144,-115.136143
Boutique World,3.5,5,36.1270741,-115.22501
Slush Bar,4.0,8,36.115014579048,-115.172435177269
VIP Unlimited,4.5,8,36.1100668,-115.172501
Winchell's Donut House,4.0,6,36.1711196899414,-115.204933166504
Lash Studio By Bilyana Mileva,5.0,13,36.063682,-115.290834
Shooz,4.0,5,36.11289,-115.171282
Sparkle By Patty's Closet,4.5,3,36.1455794,-115.3006961
Orthosport Physical Therapy,4.0,4,36.2775406203449,-115.279455184936
Joy Squad Photo Booths,5.0,8,36.1233842,-115.2168569
The Vaccine Center and Travel Medicine Clinic,4.0,10,36.0429984,-115.1521306
Dita's,4.0,31,36.1586990356445,-115.208633422852
Oxford Park,4.0,4,36.1804756994156,-115.325835943222
Bunkers Eden Vale Memorial Park,3.5,3,36.183861,-115.132713
La Casita De Doña Machi,3.5,4,36.1447334289551,-115.118301391602
Patina Decor,4.5,13,36.1571826785803,-115.153623372316
My Las Vegas VIP,4.0,4,36.128561,-115.1711298
Aces,2.5,3,36.1284019455516,-115.152901962358
Hobby Lobby,3.5,47,36.098997,-115.299264
Redemption Tattoo Family,5.0,19,36.11516,-115.152727
Center Cut Steakhouse,3.5,81,36.1164368350865,-115.172159768262
Frenchies Nail and Beauty Bar,3.0,24,36.1588402736433,-115.308809280396
Laugh Factory,3.5,50,36.0993783,-115.1710285
Volcano Tea House,3.5,25,36.14201,-115.22474
Yorky's,4.5,7,36.092069,-115.298114
Senor Frogs,2.0,288,36.1247554016618,-115.170664787292
Jenny King,5.0,7,36.0696983026027,-115.17514101282
LabCorp,3.0,6,36.1585998535156,-115.179328918457
Seafood Station,4.0,23,36.3027272384183,-115.282062292099
Don Tortaco Mexican Grill,3.5,26,36.0146944418145,-115.154298041033
IHOP,3.0,11,36.2410888727426,-115.058044195175
Drink & Drag Lounge,3.5,107,36.170055,-115.140844
Carlos' n Charlie's,1.5,171,36.1276151490239,-115.170364379883
A Great Chase,4.5,6,36.175,-115.136389
EMotors LLC,4.0,4,36.2140447955263,-115.213474394998
Bikram Yoga Las Vegas,4.0,38,36.0693692,-115.2097565
Q Nails & Spa,5.0,34,36.142756,-115.264299
Homeward Bound Tattoo,3.5,3,36.1472186,-115.0653311
Shaggy Shaggy Shake,4.5,20,36.1437705,-115.2604159
Sherwood Forest Bar,3.0,6,36.124423,-115.146372
Walgreens,4.0,53,36.109103179721,-115.17239244869
Walgreens,3.0,3,36.084660003204,-115.033870143066
Affordable Pest Control,5.0,5,36.2684007,-115.2956118
Tuesday Blend Project,4.5,8,36.1040794,-115.1727677
Cleopatra's Treasures,4.5,12,36.123621,-115.2074151
Soul Food Cafe Express,5.0,3,36.127743,-115.195761
Matthew's Astrology,5.0,5,36.149751,-115.0762536
Tix4 Tonight,3.5,3,36.124423,-115.146372
Francesca's Collections,4.5,6,36.1601400591798,-115.29227644335
Lucky Fish Sushi & Grill,3.5,33,36.127754,-115.224318
"Patricia Medina, LMT",5.0,4,36.1173542384635,-115.277824401855
The Modern,4.0,9,36.1147654,-115.2867563
Nature's Pet Market,5.0,14,36.1972857,-115.2507681
Furniture Factory,3.0,7,36.1446196,-115.2039042
Kabuto,4.5,270,36.126922,-115.210022
Ascar Cafe,4.0,14,36.218227,-115.208687
West Coast Tattoo Parlor,5.0,22,36.0234388597743,-115.175486934052
Kikai's Nail Salon,4.5,7,36.1618461608887,-115.063537597656
Kellogg Zaher Dog Park,4.5,22,36.1815376281738,-115.26008605957
Jean Philippe Patisserie,4.0,738,36.111945921649,-115.176876783371
Roma Garden,3.5,12,36.085437,-115.102399
Ranch House Kitchen,2.0,66,36.067199,-115.1722323
Inka Grill,3.0,30,36.0180731813116,-115.117954015732
Carpet Monkeys Of Las Vegas,5.0,142,36.025675,-115.279201
Dal Toro Ristorante,3.0,197,36.1248420622035,-115.145645141602
Sally Beauty Supply,3.5,5,36.0635321233776,-115.249580890373
Golden China,3.5,17,36.2399124,-115.2304425
Roberto's Taco Shop,4.5,17,36.0718741,-115.2435575
WellHealth Women's Specialty Care,2.0,7,36.2047369911928,-115.246131420135
Encore Bridal Boutique,3.0,6,36.1257798,-115.2019027
Baan Mae Toy,4.0,20,36.1440251,-115.1958932
"Michael Johnson, CPA, LLC",5.0,10,36.088679,-115.297351
"Body Resonance Myofascial Wellness Center, LLC",5.0,13,36.089191,-115.282014
Mitchies Munchies,4.5,6,36.0833352,-115.0999753
Chocolate & Spice,4.0,158,36.1434074,-115.2514937
Lashes By Rose,5.0,3,36.1159675260706,-115.277481079102
Durango Hills Park,4.0,5,36.225528717041,-115.279983520508
T Spot,3.5,5,36.11292,-115.161534
Detours of Nevada,4.5,3,36.175,-115.136389
Seven Tattoo Studio,4.5,9,36.1427116394043,-115.207992553711
Joes Crab Shack,3.0,59,36.1952740767131,-115.242623090744
Clay Arts Vegas,4.5,3,36.1530174,-115.1539641
Kids' Club,3.5,18,36.2376041,-115.2237086
Corner Store Furniture Company,4.0,8,36.157177,-115.153267
Monsoon VIP of Las Vegas,5.0,8,36.105921,-115.195781
The Shave Shack,4.5,11,36.0594034758007,-115.279712677002
The Container Store,4.0,61,36.0684717,-115.1743346
Four Sevens Sports Bar & Restaurant,4.0,38,36.143272,-115.259995
Pop Up Pizza,4.0,195,36.1721756,-115.1468294
Mizumi,4.0,118,36.1257224301059,-115.164012663454
The Magic Shop,4.5,4,36.1313487,-115.1907253
Nail Art,3.5,3,36.0713278,-115.0904259
Burger King,4.0,4,36.05172,-115.12748
Quest Diagnostics,3.0,8,36.1644630432129,-115.244750976562
Night Train,3.0,13,36.056238,-115.101759
Magic Bumper Repair,5.0,3,36.132357,-115.18675
Southern Nevada Health District,2.5,3,36.1913691006928,-115.070114135742
Gq Cuts Barbershop,4.0,16,36.143,-115.209166
Mandalay Bay Convention Center,4.0,28,36.0886618238605,-115.177375022847
Tiny Wardrobe Kids Resale & Consignment Store,3.5,11,36.1451626,-115.2328056
Rock n Brew,4.0,4,36.1090109,-115.1538512
Sin City Snoballs & Snacks,4.5,27,36.2085091,-115.3133908
Foods 2 Go,2.5,4,36.0990337,-115.207568
LabCorp,3.0,4,36.2124949,-115.249985
Mark One Tower,2.5,5,36.130256652832,-115.140678405762
United Van Rentals,1.0,4,36.1160497,-115.1543475
VooDoo Steak,3.5,105,36.1186984,-115.1864851
Beach Hut Deli,4.0,138,36.016485,-115.117119
Premier Auto Wash & Auto Detailing,3.5,4,36.1587600708008,-115.066078186035
LVH Theater,3.0,5,36.136215427965,-115.15139579773
Hi-Rollers Barber Shop,4.5,39,36.1577758789062,-115.137657165527
DaKao Quan,3.5,6,36.1265084,-115.2182851
Lobby Bar,2.5,6,36.097020059824,-115.173155888915
Walmart Neighborhood Market,2.5,13,36.1600952148438,-115.231796264648
Wildburger,4.0,14,36.1939353942871,-115.191902160645
Preventive Pest Control,1.0,3,36.211605,-115.067788
The Z Spot,5.0,38,36.0670484,-115.2519877
Baymont Inn And Suites Las Vegas,3.0,54,36.115628,-115.1511267
"Setsuko H Sage, OMD",5.0,4,36.199508,-115.278502
Less Stress Movers,5.0,11,36.2030945,-115.2244853
Medusa's Antiques,4.5,5,36.155886,-115.154111
Her Obsession Clothing,3.0,7,36.0125177,-115.1526505
The Shave Shack,4.5,31,36.0560161,-115.2257873
High Risk Pregnancy Center,4.5,15,36.1641215,-115.1685547
Sin City Family Hair,4.5,4,36.0999984741211,-115.077407836914
Outlaw Classic & Exotic Motorcars,4.5,6,36.08687,-115.205317
"Advanced Mechanical, Inc",4.5,11,36.0555906,-115.1646387
Rockin' Taco Mexican Grill,3.5,49,36.1079044640064,-115.172744169831
Caesar's Palace Sports Book,3.5,16,36.116923312195,-115.17479683218
eBAIL Bail Bonds in Las Vegas,5.0,10,36.1591607778898,-115.104821920395
B&t Nails,3.5,11,36.1157147,-115.2265196
Happy Foot Spa,4.0,27,36.053991,-115.279244
Tacos Mexico,2.5,9,36.100396,-115.187333
Tasty Station,3.5,9,36.123589,-115.207512
William V Wright Elementary,2.0,3,36.014816,-115.2794802
CityCenter Tram,4.5,25,36.1048816136171,-115.176876783371
Banana Leaf Café,2.5,53,36.1356446,-115.1615118
Collision Authority,5.0,4,36.0627403259277,-115.228462219238
Chase Bank,3.0,7,36.011942,-115.136169
The Mirage Dolphin Habitat,4.0,34,36.1236671408626,-115.17178707054
The Whisky Attic,4.5,15,36.1089487,-115.2055559
Adept Garage Doors- North,4.5,6,36.2597088623367,-115.164263344922
Time-Out Sports Bar & Grill,4.0,23,36.1593232,-115.2248317
True Religion Outlet Store,4.5,3,36.0549288,-115.1691493
Firestone Complete Auto Care,2.0,9,36.2852456632208,-115.288376685447
Las Vegas Exotic Car Rentals,4.5,12,36.0966682,-115.181654
Veggie House,4.5,333,36.1253966874048,-115.211563110352
Las Vegas Rock Crawlers,5.0,7,36.105911,-115.198017
Whoa Toffee,5.0,8,36.175,-115.136389
Velvet Crossing Marketing,1.0,3,36.1428023,-115.1698621
Mr Jim's Pizza,3.0,56,36.2916151321976,-115.316019955352
South Point Bingo Hall,4.0,29,36.0108832786357,-115.175868272781
Party USA,2.0,24,36.0146584,-115.117581
Advanced Health Care,2.0,3,36.072038,-115.220733
Excellence Foot Spa,3.5,13,36.1262925,-115.2067369
Counts Tattoo Company,4.5,13,36.1186289948379,-115.186536252626
One Las Vegas,4.5,6,36.0398964,-115.1758223
Fun Dungeon,3.5,20,36.0987663269043,-115.175186157227
Planet Hollywood Diamond Lounge,4.0,3,36.1098289489746,-115.171882629395
Chipotle Mexican Grill,3.0,16,36.1591404,-115.2327243
Church's Chicken,2.0,44,36.0448744112361,-115.243899822235
Able Dental,3.5,3,36.21983,-115.251607
Savers,4.0,16,36.1006989207542,-115.119700888029
Sunrise Pediatrics,3.5,7,36.066304,-115.255162
Veteran Garage Door Service,5.0,8,36.117999,-115.154347
Devine Designs Hair & Nails Salon,5.0,11,36.1628913879395,-115.143737792969
Coast 2 Coast Food Truck,3.5,24,36.128561,-115.1711298
Dollheads Blowdry & Extensions Bar,3.5,25,36.238095,-115.059925
PUSH,5.0,12,36.1107863,-115.1820693
Bombay Indian Cuisine,3.0,51,36.1314967,-115.1645622
All Access Garage Door Co.,4.5,7,36.0732659,-115.110493
Alaska Airlines,4.5,9,36.0797665,-115.127809
Sin City Cupcakes,4.5,77,36.128561,-115.1711298
Peak Mart,4.0,5,36.115423,-115.288413
Starbucks,2.5,27,36.0913925170898,-115.177253723145
Elite Transportation,5.0,28,36.0768636,-115.2097623
Bagatelle Las Vegas,3.5,47,36.124423,-115.146372
DS Waters,1.5,5,36.1305658,-115.1648988
A La Mode,4.5,12,36.2684007,-115.2956118
Jay Bolan,4.5,5,36.0476436,-115.2875798
McDonald's,3.0,14,36.1089133,-115.1727284
Arc Bar,4.0,4,36.1125807,-115.1700181
A Plus Auto Repair,5.0,8,36.127047,-115.19274
Zabas Mexican Grill,3.5,15,36.1723566190833,-115.146948695183
Perk Place,2.0,3,36.1362847,-115.1514119
Five Guys Burgers and Fries,4.0,85,36.1965014325969,-115.25071580814
Vegas Hot Spots,4.5,17,36.1205176,-115.1578409
Jamba Juice,4.0,25,36.143741,-115.2907508
Pasquales Ristorante,4.5,7,36.1439835,-115.2794814
GNC,5.0,4,36.0387077331543,-115.195037841797
Hypnotiq,3.5,9,36.1265059260517,-115.170707702637
Corner Bar At Flamingo,3.5,6,36.1156338,-115.172557
Millennium Tints Best Window Tinting,5.0,6,36.0716428,-115.1161108
Studio One's - Southwest Dance Academy,3.5,12,36.0786557744173,-115.241780877113
Custom Built Pizza,4.5,201,36.114442,-115.308663
Las Vegas Grand Apartments,1.5,15,36.1160384,-115.1459609
Doe Eyed Lashes,4.5,27,36.1238325,-115.2794069
Jojo's Jerky,5.0,19,36.1283321,-115.2243244
M3 Advertising Design,5.0,3,36.013282878519,-115.146331787109
United Mayflower Storage & Moving Containers,2.0,3,36.103166,-115.198431
Bjs Cocktail Lounge Decatur,4.0,39,36.0432117,-115.2087027
Doggie District Pet Resort,4.0,24,36.2788598,-115.2610645
USO,4.5,12,36.0765176,-115.1533426
Longevity Sports Center,3.0,17,36.081764,-115.114952
Erased Laser Tattoo Removal,4.5,25,36.0711928,-115.0950531
